katalog;kapitel;seite;kapitel_titel;tafel_titel;pos;teilenummer;bezeichnung
cat003;chap0301;185;Bodywork;Saloon and Front Ends;7;14A9566;Front panel - Van and pickup - Non genuine solid mounted
cat003;chap0301;185;Bodywork;Saloon and Front Ends;7;AAM1106;Front panel - Van and pickup - Non genuine rubber mounted
cat003;chap0301;185;Bodywork;Saloon and Front Ends;8;ALA5201;Front panel - Wolseley Hornet - Riley Elf non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;9;14A8456;Front number plate bracket - Genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;10;BMP103;Front bumper lip only less number plate brackets - Genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;10;BMP103MS;Front bumper lip only less number plate brackets
cat003;chap0301;185;Bodywork;Saloon and Front Ends;11;MS5R;Front panel corner repair panel R/H - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;11;MS5L;Front panel corner repair panel L/H - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;12;ALA4583;Reinforcement strut pre 1996 when no oil cooler
cat003;chap0301;185;Bodywork;Saloon and Front Ends;12;24A1918;reinforcement strut when oil cooler pre 1996
cat003;chap0301;185;Bodywork;Saloon and Front Ends;13;14A7240;Wing less side repeater hole R/H - Genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;13;MS1R;Wing less side repeater hole R/H - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;13;BMP454;Wing with side repeater hole R/H - Genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;13;BMP454MS;Wing with side repeater hole R/H - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;13;ASB360009;Wing with side repeater hole R/H - Genuine - MPI only
cat003;chap0301;185;Bodywork;Saloon and Front Ends;14;14A7241;Wing less side repeater hole L/H - Genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;14;MS1L;Wing less side repeater hole L/H - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;14;BMP455;Wing with side repeater and aerial hole L/H - Genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;14;BMP455MS;Wing with side repeater and aerial hole L/H - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;14;ASB360010;Wing with side repeater hole - less aerial hole - L/H - Genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;15;14A7900;Inner wing R/H MK1/2 external hinge cars
cat003;chap0301;185;Bodywork;Saloon and Front Ends;16;ABD36006;Inner wing R/H MK3 internal hinge cars
cat003;chap0301;185;Bodywork;Saloon and Front Ends;16;ABD36004;Inner wing R/H with A panel MK3 internal hinge cars
cat003;chap0301;185;Bodywork;Saloon and Front Ends;17;14A7806;Bonnet prop bracket - Pre MPI to 1996
cat003;chap0301;185;Bodywork;Saloon and Front Ends;18;14A7901;Inner wing L/H MK1/2 external hinge cars
cat003;chap0301;185;Bodywork;Saloon and Front Ends;19;14A6498;Radiator cowl (not supplied on inner wing) fitted to 1975
cat003;chap0301;185;Bodywork;Saloon and Front Ends;20;ALA6475;Inner wing L/H MK3 external hinge cars with cooling vents
cat003;chap0301;185;Bodywork;Saloon and Front Ends;20;ALA6279;Inner wing L/H with A panel and radiator cooling vents
cat003;chap0301;185;Bodywork;Saloon and Front Ends;21;ABD36007;Inner wing L/H with round radiator fan hole
cat003;chap0301;185;Bodywork;Saloon and Front Ends;21;ABD36005;Inner wing L/H with A panel and radiator fan hole
cat003;chap0301;185;Bodywork;Saloon and Front Ends;22;ABD360180;Inner wing L/H with no radiator vent holes - MPI only
cat003;chap0301;185;Bodywork;Saloon and Front Ends;22;ABD360200;Inner wing L/H with A panel and no radiator vent - MPI only
cat003;chap0301;185;Bodywork;Saloon and Front Ends;23;HMP441023;Cooling slat repair panel
cat003;chap0301;185;Bodywork;Saloon and Front Ends;24;14A8346;Inner A panel R/H for external hinge - use with [link]14A6901[/link]
cat003;chap0301;185;Bodywork;Saloon and Front Ends;25;14A8347;Inner A panel L/H for external hinge, use with [link]14A6902[/link]
cat003;chap0301;185;Bodywork;Saloon and Front Ends;26;14A8348;Closing plate R/H as fitted to [link]14A8346[/link]
cat003;chap0301;185;Bodywork;Saloon and Front Ends;26;MS6XR;Closing plate R/H as fitted to [link]14A8346[/link] - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;27;14A8349;Closing plate L/H as fitted to [link]14A8347[/link]
cat003;chap0301;185;Bodywork;Saloon and Front Ends;27;MS6XL;Closing plate L/H as fitted to [link]14A8347[/link] - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;28;14A6901;Outer A panel R/H for external hinge, MK1/2 - Genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;28;MS8R;Outer A panel R/H for external hinge, MK1/2 - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;29;14A6902;Outer A panel L/H for external hinge, MK1/2 - Genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;29;MS8L;Outer A panel L/H for external hinge, MK1/2 - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;30;ALA6472;Stiffener panel R/H, internal hinge MK3 on
cat003;chap0301;185;Bodywork;Saloon and Front Ends;31;ALA6473;Stiffener panel L/H, internal hinge MK3 on
cat003;chap0301;185;Bodywork;Saloon and Front Ends;32;MS64R;Inner wing and hinge repair panel R/H - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;32;MSL41R;Inner wing and hinge repair panel R/H, 3” - 5” wide - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;32;MSL42R;Inner wing and hinge repair panel R/H, 6” to 9” wide - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;32;MS64L;Inner wing and hinge repair panel L/H - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;32;MSL41L;Inner wing and hinge repair panel L/H, 3” - 5” wide - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;32;MSL42L;Inner wing and hinge repair panel L/H, 6”- 9” wide - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;33;ALA5660;A panel R/H internal hinge type, MK3 on - Genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;33;ALA5660MS;A panel R/H internal hinge type, MK3 on - Non genuine upgrade
cat003;chap0301;185;Bodywork;Saloon and Front Ends;34;ALA5661;A panel L/H internal hinge type, MK3 on - Genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;34;ALA5661MS;A panel L/H internal hinge type, MK3 on - Non genuine upgrade
cat003;chap0301;185;Bodywork;Saloon and Front Ends;34;MS9L;A panel L/H internal hinge type, MK3 on - Non genuine
cat003;chap0301;185;Bodywork;Saloon and Front Ends;35;ALA6602;Toe board assembly pre rubber mounted subframe cars
cat003;chap0301;185;Bodywork;Saloon and Front Ends;35;AHA36006;Toe board assembly for rubber mounted subframe cars only
cat003;chap0301;185;Bodywork;Saloon and Front Ends;35;AHA36007;Toe board panel less brackets
cat003;chap0301;185;Bodywork;Saloon and Front Ends;36;14A6675;Top facia panel that holds ash tray
cat003;chap0301;185;Bodywork;Saloon and Front Ends;37;CZH231;Front parcel shelf
cat003;chap0301;185;Bodywork;Saloon and Front Ends;38;AHC36003;Dash crossmember less PDWA valve bracket
cat003;chap0301;185;Bodywork;Saloon and Front Ends;39;14A6730;Engine stabiliser bracket welded on crossmember
cat003;chap0301;185;Bodywork;Saloon and Front Ends;40;CZH3216;Bulkhead assembly (numbers 35-39) 1976-1989
cat003;chap0301;185;Bodywork;Saloon and Front Ends;40;AHA36005;Bulkhead assembly (numbers 35-39) 1990 on
cat003;chap0301;185;Bodywork;Saloon and Front Ends;41;14A6693;Headlamp mounting ring (fitted on new wing)
cat003;chap0301;185;Bodywork;Saloon and Front Ends;42;14A7602;Stiffener bracket for front wings
cat003;chap0301;185;Bodywork;Saloon and Front Ends;43;ALR360380;Reinforcement strip when cutting panels for 13” MPI wheels
cat003;chap0301;185;Bodywork;Saloon and Front Ends;46;HMP441017;Roto - dip hole panel
cat003;chap0301;185;Bodywork;Saloon and Front Ends;47;14A6480G;Grille insert Mini van (has to be welded in)
cat003;chap0301;185;Bodywork;Saloon and Front Ends;48;AHP36001;Cross member bracket to inner wing right hand
cat003;chap0301;185;Bodywork;Saloon and Front Ends;49;AHP36007;Cross member bracket to inner wing left hand
cat003;chap0301;186;Bodywork;Clubman Body Panels;1;CZH594;Clubman Saloon body shell, uses rubber mounted subframe
cat003;chap0301;186;Bodywork;Clubman Body Panels;3;CZH3140;Windscreen surround panel
cat003;chap0301;186;Bodywork;Clubman Body Panels;4;HMP441001;Windscreen lower panel repair section full width
cat003;chap0301;186;Bodywork;Clubman Body Panels;7;CZH120;Head lamp panel R/H
cat003;chap0301;186;Bodywork;Clubman Body Panels;7;CZH121;Head lamp panel L/H
cat003;chap0301;186;Bodywork;Clubman Body Panels;8;MS149;Bonnet landing platform panel was CZH149
cat003;chap0301;186;Bodywork;Clubman Body Panels;9;CZH155;Bonnet platform support panel
cat003;chap0301;186;Bodywork;Clubman Body Panels;10;CZH563;Lower front panel, pre rubber mounted subframe, pre 1976
cat003;chap0301;186;Bodywork;Clubman Body Panels;10;AAM1022;Lower front panel, rubber mounted subframe, 1976 on
cat003;chap0301;186;Bodywork;Clubman Body Panels;11;HMP441039;Front panel built up includes No.7/8/9/10- pre 1976
cat003;chap0301;186;Bodywork;Clubman Body Panels;11;HMP441040;Front panel built up includes No.7/8/9/10- 1976 on
cat003;chap0301;186;Bodywork;Clubman Body Panels;12;CZH408;Front wing R/H
cat003;chap0301;186;Bodywork;Clubman Body Panels;12;CZH409;Front wing L/H
cat003;chap0301;186;Bodywork;Clubman Body Panels;13;CZH3062;Inner wing R/H part panel 20” wide, genuine
cat003;chap0301;186;Bodywork;Clubman Body Panels;14;CZH414;Inner wing R/H full panel
cat003;chap0301;186;Bodywork;Clubman Body Panels;14;CZH410;Inner wing R/H panel with ‘A’ panel fitted
cat003;chap0301;186;Bodywork;Clubman Body Panels;16;CZH569;Inner wing L/H full panel
cat003;chap0301;186;Bodywork;Clubman Body Panels;16;CZH567;Inner wing L/H with ‘A’ panel fitted
cat003;chap0301;186;Bodywork;Clubman Body Panels;17;CZH570;Radiator cowl panel
cat003;chap0301;186;Bodywork;Clubman Body Panels;18;ALA5660;A panel R/H internal hinge type, MK3 on genuine
cat003;chap0301;186;Bodywork;Clubman Body Panels;18;ALA5660MS;A panel R/H internal hinge type, MK3 on non genuine upgrade
cat003;chap0301;186;Bodywork;Clubman Body Panels;19;ALA5661;A panel L/H internal hinge type, MK3 on genuine
cat003;chap0301;186;Bodywork;Clubman Body Panels;19;ALA5661MS;A panel L/H internal hinge type, MK3 on non genuine upgrade
cat003;chap0301;186;Bodywork;Clubman Body Panels;19;MS9L;A panel L/H internal hinge type, MK3 on non genuine
cat003;chap0301;186;Bodywork;Clubman Body Panels;20;ALA6472;Hinge stiffener panel R/H
cat003;chap0301;186;Bodywork;Clubman Body Panels;21;ALA6473;Hinge stiffener panel L/H
cat003;chap0301;186;Bodywork;Clubman Body Panels;22;MSL41R;Inner wing and hinge repair panel R/H, 31/2” wide
cat003;chap0301;186;Bodywork;Clubman Body Panels;22;MSL41L;Inner wing and hinge repair panel L/H, 31/2” wide
cat003;chap0301;186;Bodywork;Clubman Body Panels;23;MSL42R;Inner wing and hinge repair panel R/H, 6” to 9” wide
cat003;chap0301;186;Bodywork;Clubman Body Panels;23;MSL42L;Inner wing and hinge repair panel L/H, 6” to 9” wide
cat003;chap0301;186;Bodywork;Clubman Body Panels;24;ALA5688;‘A’ post boxing plate R/H
cat003;chap0301;186;Bodywork;Clubman Body Panels;24;ALA5689;‘A’ post boxing plate L/H
cat003;chap0301;186;Bodywork;Clubman Body Panels;25;14A6675;Top facia panel that holds ash tray
cat003;chap0301;186;Bodywork;Clubman Body Panels;26;CZH231;Front parcel shelf
cat003;chap0301;186;Bodywork;Clubman Body Panels;27;AHC36003;Dash crossmember
cat003;chap0301;186;Bodywork;Clubman Body Panels;28;ALA6602;Toe board assembly pre rubber mounted subframe cars
cat003;chap0301;186;Bodywork;Clubman Body Panels;28;AHA36006;Toe board assembly for rubber mounted subframe cars only
cat003;chap0301;186;Bodywork;Clubman Body Panels;28;AHA36007;Toe board panel less brackets
cat003;chap0301;186;Bodywork;Clubman Body Panels;29;14A6730;Engine stabiliser bracket welded on crossmember
cat003;chap0301;186;Bodywork;Clubman Body Panels;30;CZH3216;Bulkhead assembly (No. 25-29) 1976 to 1989
cat003;chap0301;186;Bodywork;Clubman Body Panels;31;14A6738;Cross member bracket to inner wing right hand
cat003;chap0301;186;Bodywork;Clubman Body Panels;32;14A6739;Cross member bracket to inner wing left hand
cat003;chap0301;187;Bodywork;Bodysides and Roof;1;24A2366;
cat003;chap0301;187;Bodywork;Bodysides and Roof;1;CZH430;Body side assembly R/H MK3 1970 on
cat003;chap0301;187;Bodywork;Bodysides and Roof;2;CZH431;Body side assembly L/H MK3 1970 on
cat003;chap0301;187;Bodywork;Bodysides and Roof;3;14A6899;
cat003;chap0301;187;Bodywork;Bodysides and Roof;3;CZH122;Door Frame surround R/H MK3 internal hinge cars
cat003;chap0301;187;Bodywork;Bodysides and Roof;4;14A6900;
cat003;chap0301;187;Bodywork;Bodysides and Roof;4;CZH123;Door Frame surround R/H MK3 internal hinge cars
cat003;chap0301;187;Bodywork;Bodysides and Roof;5;MBS011R;A post repair section R/H MK1/2 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;5;MBS011L;A post repair section L/H MK1/2 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;6;HMP441012;A post and door step repair R/H MK3 only
cat003;chap0301;187;Bodywork;Bodysides and Roof;6;HMP441013;A post and door step repair L/H MK3 only
cat003;chap0301;187;Bodywork;Bodysides and Roof;9;ALA5784;
cat003;chap0301;187;Bodywork;Bodysides and Roof;11;ALA5666;Body side tonneau R/H MK3 only, use [link]CZH430[/link] body side
cat003;chap0301;187;Bodywork;Bodysides and Roof;12;ALA5667;
cat003;chap0301;187;Bodywork;Bodysides and Roof;14;MS16R;Door step full length shaped panel R/H - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;14;MS16L;Door step full length shaped panel L/H - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;15;MS28R;Door step and lower panel R/H MK1/2 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;15;MSL28R;Door step and lower panel R/H MK3 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;15;MS28L;Door step and lower panel L/H MK1/2 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;15;MSL28L;Door step and lower panel L/H MK3 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;16;MS17R;Body side rear half R/H MK1/2 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;16;HMP441014;Body side rear half R/H MK3 with lower window pressing
cat003;chap0301;187;Bodywork;Bodysides and Roof;16;MS18R;Body side rear half R/H MK3 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;16;MS17L;Body side rear half L/H MK1/2 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;16;HMP441015;Body side rear half L/H MK3 with lower window pressing
cat003;chap0301;187;Bodywork;Bodysides and Roof;16;MS18L;Body side rear half L/H MK3 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;17;CZH426;Inner stiffener waist rail for rear half body side R/H
cat003;chap0301;187;Bodywork;Bodysides and Roof;18;CZH427;Inner stiffener waist rail for rear half body side L/H
cat003;chap0301;187;Bodywork;Bodysides and Roof;19;MBS001R;A post boxing plate R/H, MK1/2 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;19;ALA5688;A post boxing plate R/H MK3
cat003;chap0301;187;Bodywork;Bodysides and Roof;20;MBS001L;A post boxing plate L/H, MK1/2 - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;20;ALA5689;A post boxing plate L/H MK3
cat003;chap0301;187;Bodywork;Bodysides and Roof;21;BMP201;Lower facia parcel shelf switch panel
cat003;chap0301;187;Bodywork;Bodysides and Roof;22;14A6564;Rear parcel shelf with cut outs
cat003;chap0301;187;Bodywork;Bodysides and Roof;23;ALA6417;Rear panel MK2/3
cat003;chap0301;187;Bodywork;Bodysides and Roof;23;HMP441046;Rear panel MK2/3 but with MK1 lamp apertures
cat003;chap0301;187;Bodywork;Bodysides and Roof;24;HMP441019;Rear panel lower half only MK2/3
cat003;chap0301;187;Bodywork;Bodysides and Roof;25;HMP441009;Rear panel below lamps only, full width repair panel
cat003;chap0301;187;Bodywork;Bodysides and Roof;26;MS20;Boot hinge repair panel - Non genuine
cat003;chap0301;187;Bodywork;Bodysides and Roof;27;MS026R;Plate to convert MK2/3 to MK1 lamp panel R/H
cat003;chap0301;187;Bodywork;Bodysides and Roof;27;MS026L;Plate to convert MK2/3 to MK1 lamp panel L/H
cat003;chap0301;187;Bodywork;Bodysides and Roof;28;14A6596;Rear cantrail, part of [link]ALA6417[/link]
cat003;chap0301;187;Bodywork;Bodysides and Roof;29;14A5503;Roof less aerial hole
cat003;chap0301;187;Bodywork;Bodysides and Roof;29;AKA360010;Roof with aerial hole, MPI
cat003;chap0301;187;Bodywork;Bodysides and Roof;30;14A8462;Drip rail fitted until 1980
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;2;14A7555MS;Side panel, Pickup R/H - Non genuine
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;2;14A7556MS;Side panel, Pickup L/H - Non genuine
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;3;14A7557;Rear lamp panel R/H
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;3;14A7558;Rear lamp panel L/H
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;5;14A6897;
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;5;14A6898;
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;6;14A6899;
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;6;14A6900;
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;6;CZH122;Door frame R/H, internal door hinge cars
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;6;CZH123;Door frame L/H, internal door hinge cars
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;7;14A6901;Outer A panel R/H, genuine, external door hinge cars
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;7;MS8R;Outer A panel R/H, non genuine, external door hinge cars
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;7;14A6902;Outer A panel L/H, genuine, external door hinge cars
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;7;MS8L;Outer A panel L/H, non genuine, external door hinge cars
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;10;ALA5660;A panel R/H, genuine, internal door hinge cars
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;10;ALA5660MS;A panel R/H internal hinge type, MK3 on non genuine upgrade
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;10;ALA5661;A panel L/H, genuine, internal door hinge cars
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;10;ALA5661MS;A panel L/H internal hinge type, MK3 on non genuine upgrade
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;10;MS9L;A panel R/H, non genuine, internal door hinge cars
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;12;MS16R;Door step full length shaped panel R/H - Non genuine
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;12;MS16L;Door step full length shaped panel L/H - Non genuine
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;13;HMP441012;A post and door step repair R/H, with interior door hinges
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;13;HMP441013;A post and door step repair L/H, with interior door hinges
cat003;chap0301;188;Bodywork;Bodysides Van, Pick-up and Estate;14;MS47R;Door step & lower panel R/H, with external door hinges
