modell_code;modell;baugruppe;pos;artikel;bezeichnung
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;3;p-15295;O-Ring Ø16x2,50mm -PIAGGIO-Kickstarterwelle Vespa V50, PV125, ET3, PK, PX, T5 125ccm, Cosa, Rally, Sprint, TS125, GT125, GTR125, Super, GS160 / GS4, S
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;6;p-15011;Kickstarterritzelandruckfeder -OEM QUALITÄT- Vespa V50, V90, PV125, ET3, PK
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;7;p-14464;Seegerring -WELLE DIN471- Ø=25mm - Smallframe primär, V50, 50N, SS50, SS90, V90, PV125, ET3, PK, PK XL, PK XL2, ETS
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;8;p-12229;Halbmond Keil (Scheibenfeder) -DIN 6888- 3x3,6mm (verwendet für Kurbelwelle Lichtmaschinenseite Vespa GS 150, Lambretta D 125-150 (1956-1957), LD 125-
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;9;p-46019;Rollenlager -CRIMAZ NUP 16005 (25x47x8mm)- verwendet für Primär Vespa V50, V90, SS50, SS90, PV125, ET3, PK S, PK XL
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;10;p-15175;Schraube -DIN 931- M9 x 50mm (verwendet als Kickstarterschraube Vespa V50, V90, SS50, SS90, PV125, ET3, PK
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;11;p-11935;Zahnscheibe -DIN 6798- M9 - innenverzahnt
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;12;p-15113;Kickstarter Vespa V50, PV, ET3 - Aluminium poliert
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;13;p-15203;Seegerring -BOHRUNG DIN472- Ø=47mm - für Kugellager Smallframe, Largeframe Hauptwelle 6204 Radseite, Kugellager 16005 Primär Smallframe V50, PV, ET3, 
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;14;p-47738;Buchse Primärrad -BGM ORIGINAL- Vespa V50, PV125, ET3, PK50, PK80, PK125
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;17;p-2644;Kupplung -CIF- Smallframe V50, V90, SS50, SS90, PV125, ET3, PK50, PK80, PK50 S, PK80 S, PK125 S, PK50 XL, PK125 XL, ETS, PK50 HP, PK50 SS - 3-Scheiben
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;18;p-15015;Kupplungsandruckplatte -OEM QUALITÄT- Vespa PX80, PX125, PX150, Sprint150 (VLB1T), TS125 (VNL3T), GT125 (VNL2T), GTR125 (VNL2T), Super, VNA, VNB, VBA,
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;19;p-10273;Kupplungsandruckplattenfeder -PIAGGIO- Vespa PX, T5 125cc, Cosa2, Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T), TS125 (VNL3T), GT125 (VNL2T),
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;20;p-15189;Kupplungstrennpilz -OEM QUALITÄT- Vespa V50 (ab Bj. 1978), PV125 (ab Bj. 1978), ET3 (ab Bj. 1978), PK S, PK XL1 - 2 Ärmchen
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;21;p-1322;Dichtung Kupplungsdeckel -OEM QUALITÄT- Vespa V50, PV125, ET3, PK50, PK80, PK125
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;22;p-11525;Schraube -DIN 931- M6 x 25mm (8.8 Festigkeit) - (verwendet für Kupplungsdeckel Vespa PX, Cosa, T5 125ccm, Rally, Sprint, TS, GT, GTR, GL, SS 180, GS 1
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;23;p-6547;Federscheibe gewellt -DIN 137 Stahl verzinkt- M6
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;24;p-6547;Federscheibe gewellt -DIN 137 Stahl verzinkt- M6
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;25;p-32630;Kupplungsdeckel -POLINI, kurzer gerader Hebel- Vespa V50, PV, ET3
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;26;p-15700;Schraube -DIN 933- M6 x 20mm (8.8 Festigkeit)
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;31;p-364;Kupplungsarmfeder -VESPA- V50, V90 (bis Bj. 1977), SS50, SS90, PV125 (bis Bj. 1977), ET3
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;32;p-12629;Kupplungsarm -VESPA- Vespa 50 (V5A1T), 50 Elestart (V5B2T), 50 N Special (V5A1T, V5B3T), 50 Special (V5B1T), 50 SR (V5SA1T), 50 SS (V5SS1T), V 90 (V9A
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;34;p-15124;Sicherungsring Kupplungskorb -NEWFREN Ø=61mm b=2,9mm h=1,1mm- Vespa V50 (V5A1T, V5A2T, V5A3T, V5B1T, V5B2T, V5B3T, V5B4T, V5R1T, V5SA1T), SS50 (V5SS1T
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;35;p-15123;Ölsammelblech Kupplung -OEM QUALITÄT- Vespa V50, V90, SS50, SS90, PV125, ET3, PK S, PK XL1
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;36;p-15122;Kupplungsabdeckscheibe -OEM QUALITÄT- Vespa V50, PV125, ET3, PK S, PK XL1
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;37;p-2641;Kupplungsbeläge -VESPA Smallframe V50, V90, SS50, SS90, PV125, ET3, PK50, PK80, PK50 S, PK80 S, PK125 S, PK50 XL, PK125 XL, ETS, PK50 HP, PK50 SS - 3-
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;38;p-4268;Halteblech Brems-/Kupplungszug am Motor -PREMIUM- Vespa V50 (VMA1M), PV125, ET3, SS50, SS90 - 1. Serie (kurzer Kupplungsausrückhebel)
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;39;p-2641;Kupplungsbeläge -VESPA Smallframe V50, V90, SS50, SS90, PV125, ET3, PK50, PK80, PK50 S, PK80 S, PK125 S, PK50 XL, PK125 XL, ETS, PK50 HP, PK50 SS - 3-
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;40;p-2641;Kupplungsbeläge -VESPA Smallframe V50, V90, SS50, SS90, PV125, ET3, PK50, PK80, PK50 S, PK80 S, PK125 S, PK50 XL, PK125 XL, ETS, PK50 HP, PK50 SS - 3-
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;41;p-12245;Kupplungsstahlscheibe -PIAGGIO- Vespa Smallframe V50, V90, SS50, SS90, PV125, ET3, PK50, PK80, PK50 S, PK80 S, PK125 S, PK50 XL, PK125 XL, ETS, PK50 H
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;42;p-12245;Kupplungsstahlscheibe -PIAGGIO- Vespa Smallframe V50, V90, SS50, SS90, PV125, ET3, PK50, PK80, PK50 S, PK80 S, PK125 S, PK50 XL, PK125 XL, ETS, PK50 H
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;43;p-15120;Kupplungsgrundplatte -OEM QUALITÄT- Vespa V50, PV125, ET3, PK S, PK XL1
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;44;p-439;Kupplungsfeder -PIAGGIO- Vespa V50 (V5A1T, V5A2T, V5A3T, V5B1T, V5B2T, V5B3T, V5B4T, V5R1T, V5SA1T), SS50 (V5SS1T), SR50 (V5SS2T), V90 (V9A1T), SS90 (
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;45;p-15119;Kupplungsspinne -OEM QUALITÄT- Vespa V50, PV125, ET3, PK S, PK XL1
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;46;p-15705;Mutter hoch -DIN 934 ähnlich- M7
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;47;p-15711;Federring -DIN 127- M7
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;48;p-15717;Schraube -DIN 933- M7 x 25mm (8.8 Festigkeit)
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;49;p-15682;Mutter -DIN 934- M5
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;50;p-17425;Einstellschraube M5 x 20mm (Øinnen=6,9mm) -BGM ORIGINAL- (verwendet für Schaltraste Vespa) - 10 Stück
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;51;p-6238;Kugellager -6200- (10x30x09mm) - (verwendet für Nebenwelle Vespa V50, V90, SS50, SS90, PV125, ET3, PK S, PK XL)
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;53;p-665;Sicherungsblech Nebenwelle -PIAGGIO- Vespa V50, V90, SS50, SS90, PV125, ET3, PK S, PK XL
c-5209;Vespa 50 S (V5SA1T 69602-);Kupplung - Kickstarter;54;p-15018;Kupplungsmutter -PIAGGIO- Vespa V50, PV125, ET3, PK S, PK XL - (verwendet als Mutter für Nebenwelle)
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;1;p-6775;Griffe Vespa V50, PV, ET3 - Schwarz
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;2;p-6775;Griffe Vespa V50, PV, ET3 - Schwarz
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;5;p-35805;Schaltrohr -VESPA 4-Gang- Vespa V50 S Baujahr 1976- (V5SA1T, 67571-) - Ø=24mm, L=279mm
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;6;p-15082;Bremshebelschraube - Kupplungshebelschraube -OEM QUALITÄT- Vespa V50, SS50, 50 Special, V90, SS90, Super (VNC, VBC), GT125 (VNL2T), GTR125 (VNL2T), PV
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;7;p-15082;Bremshebelschraube - Kupplungshebelschraube -OEM QUALITÄT- Vespa V50, SS50, 50 Special, V90, SS90, Super (VNC, VBC), GT125 (VNL2T), GTR125 (VNL2T), PV
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;8;p-12054;Unterlegscheibe - Wellscheibe Hebelschraube (oben) -PIAGGIO- Vespa PK, PK S, PK XL, PX - Ø6,6 x 14 x 0,3mm
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;9;p-12054;Unterlegscheibe - Wellscheibe Hebelschraube (oben) -PIAGGIO- Vespa PK, PK S, PK XL, PX - Ø6,6 x 14 x 0,3mm
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;10;p-3016;Unterlegscheibe Hebelschraube (oben) -CIF- 14x6,6x0,6mm - Vespa V50, V90, SS50, SS90, PV125, ET3, Super, GS150, Sprint, Rally, SS180, PX, T5 125ccm
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;11;p-3016;Unterlegscheibe Hebelschraube (oben) -CIF- 14x6,6x0,6mm - Vespa V50, V90, SS50, SS90, PV125, ET3, Super, GS150, Sprint, Rally, SS180, PX, T5 125ccm
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;12;p-3017;Unterlegscheibe Hebelschraube (unten) -PIAGGIO- 14x5,3x1,0mm - Vespa V50, V90, SS50, SS90, PV125, ET3, Super, GS150, Sprint, Rally, SS180, PX, T5 125c
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;13;p-15768;Mutter selbstsichernd -DIN 985- M5 (verwendet für Hebelschraube Vespa PX, T5 125ccm, Rally, Sprint, TS, GT, GTR, SS180, GS160, Super, GL, VNA, VNB, VB
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;14;p-15768;Mutter selbstsichernd -DIN 985- M5 (verwendet für Hebelschraube Vespa PX, T5 125ccm, Rally, Sprint, TS, GT, GTR, SS180, GS160, Super, GL, VNA, VNB, VB
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;15;p-6703;Splint Gaszug-/Schaltzugrolle -PIAGGIO- Vespa Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T), TS125 (VNL3T), GTR125 (VNL2T), PK XL2
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;16;p-6703;Splint Gaszug-/Schaltzugrolle -PIAGGIO- Vespa Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T), TS125 (VNL3T), GTR125 (VNL2T), PK XL2
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;18;p-44743;Schaltzug- Gaszugrollen Set -PREMIUM ohne Lenkerblinker- Vespa V50, V90, SS50, SS90, PV125, ET3, Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T)
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;19;p-44743;Schaltzug- Gaszugrollen Set -PREMIUM ohne Lenkerblinker- Vespa V50, V90, SS50, SS90, PV125, ET3, Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T)
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;20;p-6697;Federscheibe Gasrohr/Schaltrohr 24 x 31x 1mm -VESPA- PX, T5 125cc, Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T), TS125 (VNL3T), GT125 (VNL2T)
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;21;p-6697;Federscheibe Gasrohr/Schaltrohr 24 x 31x 1mm -VESPA- PX, T5 125cc, Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T), TS125 (VNL3T), GT125 (VNL2T)
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;22;p-11554;Schaltzugrolle -OEM QUALITÄT mit Lenkerblinker- Vespa V50, V90, SS50, SS90, PV125, ET3, Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T), TS125 (
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;23;p-15055;Lenkkopfschraube inkl. Vierkantmutter -CIF- Vespa PX, PK, Rally, Sprint150, 180 SS, Super, TS125, GT125 (VNL2T), GTR125 (VNL2T), ET3, PV125, V50, V90
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;24;p-15056;Lenkkopfmutter -VESPA- PX, PK, Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T), 180 SS, Super, TS125 (VNL3T), GT125 (VNL2T), GTR125 (VNL2T), ET3
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;29;p-2804;Tachodichtung -OEM QUALITÄT- Vespa V50 Ø=48mm - Vespa 50N, 50L, 50R, 50S und V90 (Rund),Lambretta lui 50-75
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;30;p-2804;Tachodichtung -OEM QUALITÄT- Vespa V50 Ø=48mm - Vespa 50N, 50L, 50R, 50S und V90 (Rund),Lambretta lui 50-75
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;31;p-8994;Sicherungsblech Tacho -OEM QUALITÄT- Vespa V50 Ø=48mm
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;34;p-69;Fächerscheibe -DIN 6798- M5
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;36;p-6705;Schraube -DIN 7985- M5 x 35mm - verwendet für Lenkkopfabdeckung Vespa PX, PK S, PK XL, Luftfilter SI
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;38;p-6708;Staubschutzring Steuersatzschale auf Gabel -OEM QUALITÄT- Vespa PX, T5 125cc, Cosa, PK, V50, V90, PV125, ET3, PK, Rally180 (VSD1T), Vespa Rally200 (VS
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;39;p-6714;Steuersatz - Lenkkopflager -PIAGGIO- unten (4 teilig) - Vespa V50, 50N, PV, ​ET3, ​PK, PX, T5, Cosa, Rally, Sprint, Super, GS160, SS180, GTS, HPE, ET2
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;40;p-6273;Kugelring - Kugellager Steuersatz unten -OEM QUALITÄT, Kugeln = 1/4“ = 6,35mm- Vespa, Piaggio, Gilera, Lambretta LI, LI S, SX, TV, DL, GP
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;41;p-6714;Steuersatz - Lenkkopflager -PIAGGIO- unten (4 teilig) - Vespa V50, 50N, PV, ​ET3, ​PK, PX, T5, Cosa, Rally, Sprint, Super, GS160, SS180, GTS, HPE, ET2
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;45;p-11970;Unterlegscheibe Steuersatz -PIAGGIO- 30,2x40,0x2,5mm - verwendet als Nasenscheibe
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;46;p-17870;Steuersatzschalenkontermutter h=6mm -BGM ORIGINAL- Vespa 125 VN1, VN2, VNA1T, VNA2T, VNB1T, VNB2T, VNB3T, VNB4T, VNB5T, VNB6T, Vespa 150 VL1, VL3T, VB
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;48;p-10366;Feder für Gasrohr -OEM QUALITÄT- Vespa V50 (V5A1T bis V5A3T, V5SA1T), SS50 (V5SS1T bis V5SS2T), V90 (V9A1T), SS90 (V9SS1T bis V9SS2T), PV125, ET3, GL1
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;49;p-48819;Gaszugrolle -RMS Aluminium- Vespa V50, V90, SS50, SS90, PV125, ET3, Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T), TS125 (VNL3T), GT125 (VNL2T
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;50;p-13509;Federring -DIN 127- M5 - Edelstahl
c-5209;Vespa 50 S (V5SA1T 69602-);Lenker;53;p-12646;Distanzscheibe Gasrohr/Schaltrohr 24 x 31x 2mm -VESPA- Vespa Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T), TS125 (VNL3T), GT125 (VNL2T), GTR1
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;1;p-15682;Mutter -DIN 934- M5
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;2;p-13509;Federring -DIN 127- M5 - Edelstahl
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;3;p-13509;Federring -DIN 127- M5 - Edelstahl
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;4;p-13509;Federring -DIN 127- M5 - Edelstahl
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;5;p-48510;Zündspule -Levistronic HT 400V- Vespa Smallframe V50, V90, SS50, SS90, PV125, ET3, Largeframe GT125 (VNL2T), GTR125 (VNL2T), TS125 (VNL3T), Sprint150 
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;6;p-3044;Schraube -DIN 85- M5 x 14mm (verwendet für Zündgrundplatte Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T), TS125 (VNL3T), GT125 (VNL2T), GTR125
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;7;p-3044;Schraube -DIN 85- M5 x 14mm (verwendet für Zündgrundplatte Rally180 (VSD1T), Rally200 (VSE1T), Sprint150 (VLB1T), TS125 (VNL3T), GT125 (VNL2T), GTR125
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;16;p-9129;Seegerring -BOHRUNG DIN472- Ø=25mm - (verwendet für Polrad Vespa V50, 50N, PV125, SS50, SS90, SR50, Sprint150, Super, VNA, GT125, GTR125)
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;19;p-170;Gummi Motor/Kabel -PIAGGIO- Vespa V50, V90, PV, ET3, VNA1T-2T, VNB1T-5T (verwendet zur Kabeldurchführung Motorgehäuse / Zündgrundplatte)
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;20;p-170;Gummi Motor/Kabel -PIAGGIO- Vespa V50, V90, PV, ET3, VNA1T-2T, VNB1T-5T (verwendet zur Kabeldurchführung Motorgehäuse / Zündgrundplatte)
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;21;p-170;Gummi Motor/Kabel -PIAGGIO- Vespa V50, V90, PV, ET3, VNA1T-2T, VNB1T-5T (verwendet zur Kabeldurchführung Motorgehäuse / Zündgrundplatte)
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;22;p-170;Gummi Motor/Kabel -PIAGGIO- Vespa V50, V90, PV, ET3, VNA1T-2T, VNB1T-5T (verwendet zur Kabeldurchführung Motorgehäuse / Zündgrundplatte)
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;23;p-6833;Gummikappe Kabelkästchen -PIAGGIO- Vespa alle Modelle
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;24;p-6833;Gummikappe Kabelkästchen -PIAGGIO- Vespa alle Modelle
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;25;p-45381;Verbindungskabel Zündspule und Kabelkästchen -VESPARATUR- Vespa Sprint, GT, GTR, TS
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;26;p-45381;Verbindungskabel Zündspule und Kabelkästchen -VESPARATUR- Vespa Sprint, GT, GTR, TS
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;27;p-45381;Verbindungskabel Zündspule und Kabelkästchen -VESPARATUR- Vespa Sprint, GT, GTR, TS
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;28;p-45381;Verbindungskabel Zündspule und Kabelkästchen -VESPARATUR- Vespa Sprint, GT, GTR, TS
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;29;p-45381;Verbindungskabel Zündspule und Kabelkästchen -VESPARATUR- Vespa Sprint, GT, GTR, TS
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;30;p-45381;Verbindungskabel Zündspule und Kabelkästchen -VESPARATUR- Vespa Sprint, GT, GTR, TS
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;31;p-45381;Verbindungskabel Zündspule und Kabelkästchen -VESPARATUR- Vespa Sprint, GT, GTR, TS
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;33;p-3052;Niet für Polrad -PIAGGIO- Vespa V50, 50N, Spezial, PV125, ET3, Super, Sprint, GT, GTR, TS, P125X, P150S
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;34;p-49055;Lüfterradabdeckung -CIF- Vespa V50, PV125, ET3 - schwarz
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;35;p-3037;Schraube Zündkontakt M4 x 10mm mit Schlitz -PIAGGIO- Vespa Smallframe V50, PV125, Wideframe VM1, VM2, VNB1, VNB2, Super, GS150 VS1-5, Sprint, GT, GTR,
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;36;p-3037;Schraube Zündkontakt M4 x 10mm mit Schlitz -PIAGGIO- Vespa Smallframe V50, PV125, Wideframe VM1, VM2, VNB1, VNB2, Super, GS150 VS1-5, Sprint, GT, GTR,
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;37;p-11195;Zündkontakte -PIAGGIO kurz, Ø=5,0mm Führungsbolzen- Vespa 50 N, L, R, Special
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;38;p-11195;Zündkontakte -PIAGGIO kurz, Ø=5,0mm Führungsbolzen- Vespa 50 N, L, R, Special
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;39;p-15774;Schmierfilz Kontaktzündung (Kondensator Ø=14mm) -OEM QUALITÄT- Vespa V50, PX
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;40;p-5670;Kondensator -Ø=20mm, 1-Kabel- Vespa V50 N, V50 L, V50 R, V50 Special, V90, 90 SS, PV125
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;45;p-8668;Speisespule -CEAB- Vespa V50 R (italienische Modelle ab Nr. 853411), V50 Special (italenische Modelle ab Nr. 70567)
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;51;p-2947;Kabelschuh -Flachsteckhülse 6,3mm Ø=1,0-1,5mm²- DIN 46340 - 10stk.
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;52;p-2947;Kabelschuh -Flachsteckhülse 6,3mm Ø=1,0-1,5mm²- DIN 46340 - 10stk.
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;53;p-3062;Schraube Zündkontakt M4x10mm mit Schlitz -OEM QUALITÄT- Vespa Smallframe V50, PV125, Wideframe VM1, VM2, VNB1, VNB2, Super, GS150 VS1-5, Sprint, GT, G
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;55;p-3062;Schraube Zündkontakt M4x10mm mit Schlitz -OEM QUALITÄT- Vespa Smallframe V50, PV125, Wideframe VM1, VM2, VNB1, VNB2, Super, GS150 VS1-5, Sprint, GT, G
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;56;p-3062;Schraube Zündkontakt M4x10mm mit Schlitz -OEM QUALITÄT- Vespa Smallframe V50, PV125, Wideframe VM1, VM2, VNB1, VNB2, Super, GS150 VS1-5, Sprint, GT, G
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;57;p-2978;Fächerscheibe -DIN 6798- M3 (verwendet für Sicherungshalter PX, Zündkontakt Vespa lang)
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;58;p-2978;Fächerscheibe -DIN 6798- M3 (verwendet für Sicherungshalter PX, Zündkontakt Vespa lang)
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;59;p-13916;Sicherungsring -WELLE DIN6799- Ø=3mm - verwendet für Schubklotz Schaltklaue Vespa Smallframe (V50, PV, ET3, PK, PK XL, PK XL2)
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;60;p-13916;Sicherungsring -WELLE DIN6799- Ø=3mm - verwendet für Schubklotz Schaltklaue Vespa Smallframe (V50, PV, ET3, PK, PK XL, PK XL2)
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;61;p-362;Federscheibe gewellt -PIAGGIO- Stahl verzinkt- M6 - verwendet für Zylinderhaube Smallframe, Druckfeder Chokehebel
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;62;p-512;Zündkerzenstecker Metallklammer -PIAGGIO- Vespa, Piaggio - Messing
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;63;p-11927;Blechmutter -PIAGGIO- Ø=4,8mm 12x15mm verwendet für Zylinderhaube Vespa V50, PV125, ET3, PK S, PK XL
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;65;p-15688;Schraube -DIN 7985- M5 x 25mm (verwendet für Halter CDI / Elektronikzentrale PX)
c-5209;Vespa 50 S (V5SA1T 69602-);Magnetzünder - Zündspule;66;p-6517;Gummistopfen Polrad (Niere) -OEM QUALITÄT Höhe=11.4mm, Breite: 40.6mm- Vespa V50 (200001 bis 763500), V90, 90SS, VNB6T (ab 04295), Super, GT125 (VNL2T
